index,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,year,month_remaining_lease,storey_range_low,storey_range_high,lat,lon
158,1,BUKIT BATOK,3 ROOM,346,BUKIT BATOK STREET 34,07 TO 09,73.0,8,1986,68 years,280000.0,2017,816,7,9,1.362471403915,103.750561080651
159,1,BUKIT BATOK,3 ROOM,219,BUKIT BATOK STREET 21,07 TO 09,67.0,12,1985,67 years 02 months,285000.0,2017,806,7,9,1.34720729813155,103.754999726682
160,1,BUKIT BATOK,3 ROOM,226,BUKIT BATOK CENTRAL,01 TO 03,69.0,12,1984,66 years 11 months,285000.0,2017,803,1,3,1.34873337819665,103.753174278473
161,1,BUKIT BATOK,3 ROOM,247,BUKIT BATOK EAST AVENUE 5,07 TO 09,73.0,8,1985,67 years 02 months,285000.0,2017,806,7,9,1.34992721242157,103.75698028632
162,1,BUKIT BATOK,3 ROOM,169,BUKIT BATOK WEST AVENUE 8,04 TO 06,73.0,8,1984,66 years 10 months,285000.0,2017,802,4,6,1.34660733553492,103.740909286964
163,1,BUKIT BATOK,3 ROOM,154,BUKIT BATOK STREET 11,01 TO 03,67.0,12,1998,80 years,292000.0,2017,960,1,3,1.34773558349504,103.743984048754
164,1,BUKIT BATOK,3 ROOM,260,BUKIT BATOK EAST AVENUE 4,04 TO 06,73.0,8,1985,67 years 05 months,300000.0,2017,809,4,6,1.35091259231107,103.759021061327
165,1,BUKIT BATOK,3 ROOM,360,BUKIT BATOK STREET 31,07 TO 09,68.0,12,1987,69 years 08 months,300000.0,2017,836,7,9,1.36106704830424,103.750625432011
166,1,BUKIT BATOK,3 ROOM,217,BUKIT BATOK STREET 21,10 TO 12,67.0,12,1984,66 years 11 months,300188.0,2017,803,10,12,1.34673392184416,103.754727840299
167,1,BUKIT BATOK,3 ROOM,178,BUKIT BATOK WEST AVENUE 8,10 TO 12,73.0,8,1984,66 years 11 months,303000.0,2017,803,10,12,1.3460546058333,103.742605870907
168,1,BUKIT BATOK,3 ROOM,169,BUKIT BATOK WEST AVENUE 8,10 TO 12,73.0,8,1984,66 years 09 months,305000.0,2017,801,10,12,1.34660733553492,103.740909286964
169,1,BUKIT BATOK,3 ROOM,265,BUKIT BATOK EAST AVENUE 4,04 TO 06,69.0,12,1985,67 years 10 months,315000.0,2017,814,4,6,1.3500084019244,103.759862833782
170,1,BUKIT BATOK,3 ROOM,134,BUKIT BATOK WEST AVENUE 6,07 TO 09,68.0,12,1984,66 years 10 months,335000.0,2017,802,7,9,1.35159086987043,103.74450960649
171,1,BUKIT BATOK,4 ROOM,301,BUKIT BATOK STREET 31,10 TO 12,84.0,16,1985,67 years 09 months,338000.0,2017,813,10,12,1.35676942740178,103.748774260571
172,1,BUKIT BATOK,4 ROOM,537,BUKIT BATOK STREET 52,01 TO 03,103.0,8,1987,69 years 04 months,350000.0,2017,832,1,3,1.35511516448647,103.750877888291
173,1,BUKIT BATOK,4 ROOM,289E,BUKIT BATOK STREET 25,16 TO 18,102.0,8,1998,80 years 01 month,358000.0,2017,961,16,18,1.34421030208672,103.759205458315
174,1,BUKIT BATOK,4 ROOM,244,BUKIT BATOK EAST AVENUE 5,04 TO 06,91.0,12,1985,67 years 10 months,375000.0,2017,814,4,6,1.34918269764742,103.757239164878
175,1,BUKIT BATOK,4 ROOM,248,BUKIT BATOK EAST AVENUE 5,07 TO 09,103.0,8,1985,67 years 06 months,380000.0,2017,810,7,9,1.35025884075015,103.756604724025
176,1,BUKIT BATOK,4 ROOM,290D,BUKIT BATOK EAST AVENUE 3,01 TO 03,100.0,8,1998,80 years 01 month,395000.0,2017,961,1,3,1.34441150327745,103.757461503148
177,1,BUKIT BATOK,4 ROOM,395,BUKIT BATOK WEST AVENUE 5,07 TO 09,92.0,8,2004,86 years 08 months,408000.0,2017,1040,7,9,1.36631689866947,103.752287629198
178,1,BUKIT BATOK,4 ROOM,642,BUKIT BATOK CENTRAL,01 TO 03,104.0,8,1989,71 years 06 months,410000.0,2017,858,1,3,1.34900647948549,103.751706683374
179,1,BUKIT BATOK,4 ROOM,185,BUKIT BATOK WEST AVENUE 6,04 TO 06,103.0,8,1989,71 years 03 months,411000.0,2017,855,4,6,1.34703672763612,103.744977459595
180,1,BUKIT BATOK,4 ROOM,106,BUKIT BATOK CENTRAL,01 TO 03,107.0,8,1985,67 years 02 months,430000.0,2017,806,1,3,1.3482223088624,103.74718849849
181,1,BUKIT BATOK,4 ROOM,210,BUKIT BATOK STREET 21,01 TO 03,108.0,8,1985,67 years 04 months,430000.0,2017,808,1,3,1.34548008232168,103.74995609585
182,1,BUKIT BATOK,4 ROOM,386,BUKIT BATOK WEST AVENUE 5,13 TO 15,90.0,8,2004,86 years 11 months,440000.0,2017,1043,13,15,1.36399534082987,103.752720364689
183,1,BUKIT BATOK,4 ROOM,394,BUKIT BATOK WEST AVENUE 5,16 TO 18,92.0,8,2004,86 years 10 months,440000.0,2017,1042,16,18,1.36642311199961,103.752688625262
184,1,BUKIT BATOK,4 ROOM,190,BUKIT BATOK WEST AVENUE 6,13 TO 15,98.0,8,1997,79 years 05 months,440000.0,2017,953,13,15,1.3453856199951,103.746045480153
185,1,BUKIT BATOK,4 ROOM,206,BUKIT BATOK STREET 21,07 TO 09,104.0,8,1983,65 years 10 months,450000.0,2017,790,7,9,1.34667192602747,103.749383473832
186,1,BUKIT BATOK,4 ROOM,211,BUKIT BATOK STREET 21,10 TO 12,104.0,8,1985,67 years 03 months,450000.0,2017,807,10,12,1.34600090748097,103.750367726623
187,1,BUKIT BATOK,4 ROOM,391,BUKIT BATOK WEST AVENUE 5,22 TO 24,86.0,8,2004,86 years 08 months,455000.0,2017,1040,22,24,1.36585374932576,103.752728543207
188,1,BUKIT BATOK,4 ROOM,205,BUKIT BATOK STREET 21,10 TO 12,104.0,8,1985,67 years 02 months,456000.0,2017,806,10,12,1.34712172862216,103.750057276189
189,1,BUKIT BATOK,4 ROOM,193,BUKIT BATOK WEST AVENUE 6,13 TO 15,99.0,8,1997,79 years 05 months,465000.0,2017,953,13,15,1.34600894344315,103.744423616373
190,1,BUKIT BATOK,4 ROOM,624,BUKIT BATOK CENTRAL,07 TO 09,101.0,8,1997,79 years 05 months,500000.0,2017,953,7,9,1.35134146122049,103.749508645854
191,1,BUKIT BATOK,5 ROOM,290A,BUKIT BATOK STREET 24,13 TO 15,121.0,5,1998,80 years 01 month,495000.0,2017,961,13,15,1.34326273087543,103.756531451656
192,1,BUKIT BATOK,EXECUTIVE,141,BUKIT BATOK STREET 11,10 TO 12,150.0,7,1984,66 years 11 months,664000.0,2017,803,10,12,1.35044171803071,103.743212010475
193,1,BUKIT BATOK,EXECUTIVE,120,BUKIT BATOK CENTRAL,01 TO 03,155.0,7,1985,67 years 03 months,680000.0,2017,807,1,3,1.3510594273469,103.747712277505
194,1,BUKIT BATOK,EXECUTIVE,289A,BUKIT BATOK STREET 25,13 TO 15,144.0,3,1997,79 years 11 months,800000.0,2017,959,13,15,1.34448980917027,103.760517162484
195,1,BUKIT MERAH,2 ROOM,10,JALAN BUKIT HO SWEE,07 TO 09,34.0,17,1971,53 years 06 months,218000.0,2017,642,7,9,1.28745837020188,103.832675765986
196,1,BUKIT MERAH,2 ROOM,2,JALAN BUKIT HO SWEE,07 TO 09,34.0,17,1971,53 years 06 months,230000.0,2017,642,7,9,1.28728822015938,103.831873006286
197,1,BUKIT MERAH,2 ROOM,45,TELOK BLANGAH DRIVE,07 TO 09,45.0,5,1976,58 years,245000.0,2017,696,7,9,1.27175707090153,103.809560438327
198,1,BUKIT MERAH,2 ROOM,36,BEO CRESCENT,07 TO 09,51.0,17,1971,53 years 06 months,300000.0,2017,642,7,9,1.28830079095393,103.827180352264
199,1,BUKIT MERAH,3 ROOM,20,TELOK BLANGAH CRESCENT,04 TO 06,65.0,5,1975,57 years 02 months,295000.0,2017,686,4,6,1.27691594809877,103.821818722889
200,1,BUKIT MERAH,3 ROOM,16,TAMAN HO SWEE,04 TO 06,54.0,17,1970,52 years 01 month,300000.0,2017,625,4,6,1.2880016960752,103.831614592325
201,1,BUKIT MERAH,3 ROOM,32,TELOK BLANGAH RISE,10 TO 12,59.0,5,1976,58 years 04 months,300000.0,2017,700,10,12,1.27313105297407,103.821662863346
202,1,BUKIT MERAH,3 ROOM,33,TELOK BLANGAH WAY,10 TO 12,59.0,5,1976,58 years 03 months,302000.0,2017,699,10,12,1.27436196353296,103.822184004574
203,1,BUKIT MERAH,3 ROOM,142,JALAN BUKIT MERAH,01 TO 03,67.0,12,1979,61 years,313000.0,2017,732,1,3,1.27700823497374,103.828056201882
204,1,BUKIT MERAH,3 ROOM,131,JALAN BUKIT MERAH,01 TO 03,65.0,5,1976,58 years,322000.0,2017,696,1,3,1.2801894226101,103.828178445611
205,1,BUKIT MERAH,3 ROOM,30,JALAN KLINIK,04 TO 06,58.0,17,1969,51 years 06 months,333000.0,2017,618,4,6,1.28766976882827,103.828202949008
206,1,BUKIT MERAH,3 ROOM,63,TELOK BLANGAH HEIGHTS,04 TO 06,73.0,12,1976,58 years 08 months,338000.0,2017,704,4,6,1.27483128151468,103.810941362052
207,1,BUKIT MERAH,3 ROOM,142,JALAN BUKIT MERAH,10 TO 12,67.0,12,1979,61 years,340000.0,2017,732,10,12,1.27700823497374,103.828056201882
208,1,BUKIT MERAH,3 ROOM,61,TELOK BLANGAH HEIGHTS,07 TO 09,67.0,12,1976,58 years 08 months,340000.0,2017,704,7,9,1.27570500784019,103.812007084346
209,1,BUKIT MERAH,3 ROOM,116,BUKIT MERAH VIEW,04 TO 06,59.0,5,1974,56 years 02 months,350000.0,2017,674,4,6,1.28512215258239,103.821606935412
210,1,BUKIT MERAH,3 ROOM,131,JALAN BUKIT MERAH,07 TO 09,65.0,5,1976,58 years,353000.0,2017,696,7,9,1.2801894226101,103.828178445611
211,1,BUKIT MERAH,3 ROOM,44,TELOK BLANGAH DRIVE,07 TO 09,65.0,5,1976,58 years,363000.0,2017,696,7,9,1.27129597566763,103.810507576844
212,1,BUKIT MERAH,3 ROOM,24,BEO CRESCENT,07 TO 09,59.0,17,1971,53 years 08 months,365000.0,2017,644,7,9,1.28852535171166,103.828458597142
213,1,BUKIT MERAH,3 ROOM,78,INDUS ROAD,04 TO 06,65.0,5,1982,64 years 08 months,378000.0,2017,776,4,6,1.29130442807028,103.827447793798
214,1,BUKIT MERAH,3 ROOM,55,TELOK BLANGAH DRIVE,07 TO 09,73.0,12,1978,60 years,385000.0,2017,720,7,9,1.27396036035569,103.812149525435
215,1,BUKIT MERAH,3 ROOM,130,BUKIT MERAH VIEW,01 TO 03,76.0,5,1973,55 years 06 months,400000.0,2017,666,1,3,1.28458712798457,103.824360319186
216,1,BUKIT MERAH,3 ROOM,122,BUKIT MERAH LANE 1,04 TO 06,67.0,12,1979,61 years 10 months,405000.0,2017,742,4,6,1.2864588189976,103.804200246716
217,1,BUKIT MERAH,3 ROOM,80C,TELOK BLANGAH STREET 31,13 TO 15,68.0,13,2013,95 years 07 months,580000.0,2017,1147,13,15,1.27349435644809,103.807229362471
218,1,BUKIT MERAH,3 ROOM,50,MOH GUAN TERRACE,01 TO 03,88.0,17,1973,55 years 01 month,635000.0,2017,661,1,3,1.28407984956888,103.830525506982
219,1,BUKIT MERAH,3 ROOM,50,MOH GUAN TERRACE,01 TO 03,88.0,17,1973,55 years,637000.0,2017,660,1,3,1.28407984956888,103.830525506982
220,1,BUKIT MERAH,3 ROOM,47,MOH GUAN TERRACE,01 TO 03,77.0,17,1973,55 years,638000.0,2017,660,1,3,1.28420581657007,103.831063385283
221,1,BUKIT MERAH,3 ROOM,54,HAVELOCK ROAD,22 TO 24,69.0,8,2013,95 years 04 months,650000.0,2017,1144,22,24,1.28930893190551,103.829233342268
222,1,BUKIT MERAH,4 ROOM,101,HENDERSON CRESCENT,01 TO 03,74.0,17,1970,52 years 06 months,395000.0,2017,630,1,3,1.29071799751539,103.821625207737
223,1,BUKIT MERAH,4 ROOM,23,TELOK BLANGAH CRESCENT,04 TO 06,82.0,5,1975,57 years 04 months,458000.0,2017,688,4,6,1.27608072351135,103.820839521286
224,1,BUKIT MERAH,4 ROOM,106,HENDERSON CRESCENT,07 TO 09,81.0,5,1975,57 years,470000.0,2017,684,7,9,1.28942607947152,103.822276781927
225,1,BUKIT MERAH,4 ROOM,115,BUKIT PURMEI ROAD,04 TO 06,106.0,8,1985,67 years 02 months,510000.0,2017,806,4,6,1.27535201369639,103.826950180582
226,1,BUKIT MERAH,4 ROOM,108,BUKIT PURMEI ROAD,04 TO 06,104.0,8,1984,66 years 06 months,530000.0,2017,798,4,6,1.27337413706546,103.825328120716
227,1,BUKIT MERAH,4 ROOM,129,KIM TIAN ROAD,10 TO 12,88.0,5,1976,58 years,550000.0,2017,696,10,12,1.2811530312289,103.828856188305
228,1,BUKIT MERAH,4 ROOM,106B,DEPOT ROAD,13 TO 15,100.0,8,2000,82 years 06 months,575000.0,2017,990,13,15,1.28064950442563,103.810750913525
229,1,BUKIT MERAH,4 ROOM,38,JALAN RUMAH TINGGI,16 TO 18,100.0,8,1997,79 years 05 months,575000.0,2017,953,16,18,1.28863365915922,103.809643901495
230,1,BUKIT MERAH,4 ROOM,38,JALAN RUMAH TINGGI,04 TO 06,100.0,8,1997,79 years 05 months,585000.0,2017,953,4,6,1.28863365915922,103.809643901495
231,1,BUKIT MERAH,4 ROOM,3,DELTA AVENUE,01 TO 03,91.0,12,1985,67 years 08 months,595000.0,2017,812,1,3,1.29169833480355,103.827334523132
232,1,BUKIT MERAH,4 ROOM,134,JALAN BUKIT MERAH,13 TO 15,103.0,8,1997,79 years,608000.0,2017,948,13,15,1.27883101079191,103.82772371417
233,1,BUKIT MERAH,4 ROOM,80A,TELOK BLANGAH STREET 31,04 TO 06,95.0,13,2013,95 years 08 months,648000.0,2017,1148,4,6,1.27368173970143,103.806579408022
234,1,BUKIT MERAH,4 ROOM,80A,TELOK BLANGAH STREET 31,04 TO 06,95.0,13,2013,95 years 07 months,680000.0,2017,1147,4,6,1.27368173970143,103.806579408022
235,1,BUKIT MERAH,4 ROOM,80A,TELOK BLANGAH STREET 31,04 TO 06,95.0,13,2013,95 years 07 months,688000.0,2017,1147,4,6,1.27368173970143,103.806579408022
236,1,BUKIT MERAH,4 ROOM,27A,JALAN MEMBINA,04 TO 06,90.0,8,2008,90 years 11 months,690000.0,2017,1091,4,6,1.2822186913861,103.824536254761
237,1,BUKIT MERAH,4 ROOM,75A,REDHILL ROAD,04 TO 06,100.0,8,2005,87 years 11 months,690000.0,2017,1055,4,6,1.28805315705423,103.815277070461
238,1,BUKIT MERAH,4 ROOM,77A,REDHILL ROAD,19 TO 21,90.0,8,2005,87 years 10 months,722000.0,2017,1054,19,21,1.28838106670584,103.817391094217
239,1,BUKIT MERAH,4 ROOM,27A,JALAN MEMBINA,13 TO 15,85.0,8,2008,90 years 11 months,735000.0,2017,1091,13,15,1.2822186913861,103.824536254761
240,1,BUKIT MERAH,4 ROOM,27A,JALAN MEMBINA,22 TO 24,85.0,8,2008,90 years 11 months,748000.0,2017,1091,22,24,1.2822186913861,103.824536254761
241,1,BUKIT MERAH,4 ROOM,57,HAVELOCK ROAD,28 TO 30,89.0,8,2013,95 years 04 months,790000.0,2017,1144,28,30,1.29013858517146,103.828453293371
242,1,BUKIT MERAH,4 ROOM,80A,TELOK BLANGAH STREET 31,28 TO 30,95.0,13,2013,95 years 07 months,865000.0,2017,1147,28,30,1.27368173970143,103.806579408022
244,1,BUKIT MERAH,5 ROOM,106B,DEPOT ROAD,01 TO 03,115.0,5,2000,82 years 08 months,580000.0,2017,992,1,3,1.28064950442563,103.810750913525
245,1,BUKIT MERAH,5 ROOM,48,LENGKOK BAHRU,01 TO 03,122.0,5,1986,68 years 06 months,595000.0,2017,822,1,3,1.28727739643389,103.810963565072
246,1,BUKIT MERAH,5 ROOM,35,JALAN RUMAH TINGGI,13 TO 15,120.0,5,1999,81 years 02 months,655000.0,2017,974,13,15,1.28797300869683,103.808839267852
247,1,BUKIT MERAH,5 ROOM,46,LENGKOK BAHRU,10 TO 12,134.0,8,1984,66 years 06 months,680000.0,2017,798,10,12,1.28707749551877,103.812705798881
248,1,BUKIT MERAH,5 ROOM,67,TELOK BLANGAH DRIVE,16 TO 18,118.0,17,1978,60 years 06 months,725000.0,2017,726,16,18,1.274636588887,103.809632802144
249,1,BUKIT MERAH,5 ROOM,87,ZION ROAD,07 TO 09,117.0,5,1974,56 years 05 months,740000.0,2017,677,7,9,1.29065980562649,103.832608331993
250,1,BUKIT MERAH,5 ROOM,1,DELTA AVENUE,13 TO 15,119.0,5,1983,65 years 05 months,820000.0,2017,785,13,15,1.2920752508431,103.828584077626
251,1,BUKIT PANJANG,3 ROOM,214,PETIR ROAD,10 TO 12,73.0,8,1988,70 years 09 months,266000.0,2017,849,10,12,1.37494110084207,103.774856358424
252,1,BUKIT PANJANG,3 ROOM,123,PENDING ROAD,01 TO 03,73.0,8,1988,70 years 09 months,276000.0,2017,849,1,3,1.37756663543382,103.770660551039
253,1,BUKIT PANJANG,3 ROOM,249,BANGKIT ROAD,07 TO 09,73.0,8,1989,71 years 01 month,298000.0,2017,853,7,9,1.3810020467136,103.774054657076
254,1,BUKIT PANJANG,3 ROOM,458,SEGAR ROAD,13 TO 15,68.0,13,2012,94 years 10 months,325000.0,2017,1138,13,15,1.38804394182061,103.771067583616
255,1,BUKIT PANJANG,4 ROOM,506,JELAPANG ROAD,04 TO 06,101.0,8,1998,80 years 03 months,318000.0,2017,963,4,6,1.3870334545891,103.768120654409
256,1,BUKIT PANJANG,4 ROOM,621,SENJA ROAD,04 TO 06,90.0,8,2001,83 years 11 months,320000.0,2017,1007,4,6,1.38602106063185,103.762854282454
257,1,BUKIT PANJANG,4 ROOM,402,FAJAR ROAD,01 TO 03,104.0,8,1988,70 years 10 months,326000.0,2017,850,1,3,1.38031226320182,103.768073595
258,1,BUKIT PANJANG,4 ROOM,419,FAJAR ROAD,10 TO 12,104.0,8,1989,71 years 02 months,330000.0,2017,854,10,12,1.38394510110813,103.769613738594
259,1,BUKIT PANJANG,4 ROOM,526,JELAPANG ROAD,04 TO 06,101.0,8,1999,81 years 01 month,330000.0,2017,973,4,6,1.38545862945551,103.765218708925
260,1,BUKIT PANJANG,4 ROOM,623,SENJA ROAD,07 TO 09,90.0,8,2001,83 years 11 months,330000.0,2017,1007,7,9,1.38625610118184,103.762201338577
261,1,BUKIT PANJANG,4 ROOM,128,PENDING ROAD,04 TO 06,103.0,8,1988,70 years 06 months,335000.0,2017,846,4,6,1.37602800535195,103.769749123717
262,1,BUKIT PANJANG,4 ROOM,204,PETIR ROAD,07 TO 09,108.0,8,1988,70 years 09 months,335000.0,2017,849,7,9,1.37317516532605,103.774810614456
263,1,BUKIT PANJANG,4 ROOM,473,SEGAR ROAD,10 TO 12,91.0,13,2003,85 years,340000.0,2017,1020,10,12,1.38823731294211,103.772144523474
264,1,BUKIT PANJANG,4 ROOM,237,BUKIT PANJANG RING ROAD,04 TO 06,103.0,8,1988,70 years 09 months,343000.0,2017,849,4,6,1.37856756097104,103.770647361863
265,1,BUKIT PANJANG,4 ROOM,473,SEGAR ROAD,16 TO 18,91.0,13,2003,85 years,345000.0,2017,1020,16,18,1.38823731294211,103.772144523474
266,1,BUKIT PANJANG,4 ROOM,539,BUKIT PANJANG RING ROAD,01 TO 03,100.0,8,1999,81 years 05 months,354000.0,2017,977,1,3,1.38294179147406,103.763248348163
267,1,BUKIT PANJANG,4 ROOM,516,JELAPANG ROAD,07 TO 09,102.0,8,1998,80 years 07 months,355000.0,2017,967,7,9,1.3873519377776,103.767041821055
268,1,BUKIT PANJANG,4 ROOM,217,PETIR ROAD,10 TO 12,104.0,8,1987,69 years 05 months,355000.0,2017,833,10,12,1.37490882252027,103.773547827473
269,1,BUKIT PANJANG,4 ROOM,218,PETIR ROAD,07 TO 09,104.0,8,1987,69 years 05 months,356000.0,2017,833,7,9,1.37446597954509,103.773606267573
270,1,BUKIT PANJANG,4 ROOM,517,JELAPANG ROAD,10 TO 12,102.0,8,1998,80 years 10 months,360000.0,2017,970,10,12,1.38803622153251,103.766707751932
271,1,BUKIT PANJANG,4 ROOM,652,SENJA LINK,07 TO 09,91.0,13,2001,83 years 10 months,365000.0,2017,1006,7,9,1.38744862342634,103.763847246671
272,1,BUKIT PANJANG,4 ROOM,624,SENJA ROAD,10 TO 12,90.0,8,2001,83 years 11 months,370000.0,2017,1007,10,12,1.38624340292657,103.76183758098
273,1,BUKIT PANJANG,4 ROOM,539,BUKIT PANJANG RING ROAD,07 TO 09,100.0,8,1999,81 years 05 months,380000.0,2017,977,7,9,1.38294179147406,103.763248348163
274,1,BUKIT PANJANG,4 ROOM,629,SENJA ROAD,22 TO 24,93.0,13,2004,86 years 09 months,408000.0,2017,1041,22,24,1.38652802373559,103.759278980746
275,1,BUKIT PANJANG,4 ROOM,455,SEGAR ROAD,07 TO 09,93.0,13,2012,94 years 10 months,410000.0,2017,1138,7,9,1.38729105122449,103.770822142944
276,1,BUKIT PANJANG,4 ROOM,176,LOMPANG ROAD,13 TO 15,101.0,8,1997,79 years 09 months,438000.0,2017,957,13,15,1.37924529892586,103.765881569885
277,1,BUKIT PANJANG,5 ROOM,418,FAJAR ROAD,04 TO 06,122.0,5,1989,71 years 01 month,405000.0,2017,853,4,6,1.38431966142748,103.768865859999
278,1,BUKIT PANJANG,5 ROOM,484,SEGAR ROAD,16 TO 18,110.0,13,2002,84 years 10 months,405000.0,2017,1018,16,18,1.38840059034957,103.771882173939
279,1,BUKIT PANJANG,5 ROOM,140,PETIR ROAD,01 TO 03,122.0,5,1988,70 years 09 months,415000.0,2017,849,1,3,1.37550299063609,103.768952438105
280,1,BUKIT PANJANG,5 ROOM,152,GANGSA ROAD,01 TO 03,122.0,5,1998,80 years 11 months,425000.0,2017,971,1,3,1.3752246947281,103.765922512219
281,1,BUKIT PANJANG,5 ROOM,537,BUKIT PANJANG RING ROAD,04 TO 06,121.0,5,1999,81 years 05 months,430000.0,2017,977,4,6,1.38372141309007,103.763127773739
282,1,BUKIT PANJANG,5 ROOM,401,FAJAR ROAD,07 TO 09,122.0,5,1988,70 years 08 months,442000.0,2017,848,7,9,1.38055432084398,103.768730366658
283,1,BUKIT PANJANG,5 ROOM,242,BUKIT PANJANG RING ROAD,10 TO 12,122.0,5,1988,70 years 11 months,460000.0,2017,851,10,12,1.38007208808669,103.771833647326
284,1,BUKIT PANJANG,5 ROOM,613,BUKIT PANJANG RING ROAD,13 TO 15,111.0,5,2002,84 years 04 months,475000.0,2017,1012,13,15,1.38436672930183,103.762046231912
285,1,BUKIT PANJANG,5 ROOM,654,SENJA ROAD,16 TO 18,111.0,13,2001,83 years 09 months,475000.0,2017,1005,16,18,1.38784692769514,103.764249296909
286,1,BUKIT PANJANG,5 ROOM,536,JELAPANG ROAD,16 TO 18,120.0,5,1999,81 years 04 months,506800.0,2017,976,16,18,1.38422183055836,103.763766919593
287,1,BUKIT PANJANG,5 ROOM,154,GANGSA ROAD,07 TO 09,121.0,5,1998,80 years 10 months,512000.0,2017,970,7,9,1.37481680083006,103.765109335954
288,1,BUKIT PANJANG,5 ROOM,154,GANGSA ROAD,07 TO 09,121.0,5,1998,80 years 10 months,520000.0,2017,970,7,9,1.37481680083006,103.765109335954
289,1,BUKIT PANJANG,5 ROOM,154,GANGSA ROAD,10 TO 12,121.0,5,1998,80 years 10 months,540000.0,2017,970,10,12,1.37481680083006,103.765109335954
290,1,BUKIT PANJANG,5 ROOM,174,LOMPANG ROAD,04 TO 06,122.0,5,1997,79 years 07 months,555000.0,2017,955,4,6,1.38021544120199,103.766302173684
291,1,BUKIT PANJANG,5 ROOM,177,LOMPANG ROAD,07 TO 09,110.0,5,2001,83 years 11 months,570000.0,2017,1007,7,9,1.38038712496611,103.76535460069
292,1,BUKIT PANJANG,5 ROOM,606,SENJA ROAD,28 TO 30,121.0,5,1999,81 years 03 months,620000.0,2017,975,28,30,1.38129574701623,103.761571341904
293,1,BUKIT PANJANG,EXECUTIVE,650,SENJA LINK,01 TO 03,130.0,13,2001,83 years 09 months,495000.0,2017,1005,1,3,1.38691070954118,103.763310183378
294,1,BUKIT PANJANG,EXECUTIVE,228,PENDING ROAD,04 TO 06,151.0,3,1988,70 years 01 month,565000.0,2017,841,4,6,1.3753466349656,103.770955400333
295,1,BUKIT PANJANG,EXECUTIVE,151,PETIR ROAD,01 TO 03,146.0,7,1988,70 years 05 months,592000.0,2017,845,1,3,1.37712962824254,103.766171200009
296,1,BUKIT TIMAH,4 ROOM,4,TOH YI DRIVE,07 TO 09,104.0,8,1988,70 years 07 months,670000.0,2017,847,7,9,1.3385120672333,103.774569823527
297,1,BUKIT TIMAH,5 ROOM,5,FARRER ROAD,10 TO 12,120.0,17,1974,56 years 03 months,890000.0,2017,675,10,12,1.31655990980042,103.807288102167
298,1,BUKIT TIMAH,EXECUTIVE,15,TOH YI DRIVE,01 TO 03,146.0,7,1988,70 years 06 months,876888.0,2017,846,1,3,1.33931085810035,103.772051477646
299,1,CENTRAL AREA,2 ROOM,9,JALAN KUKOH,04 TO 06,55.0,5,1982,64 years,250000.0,2017,768,4,6,1.2876742577682,103.838857901085
300,1,CENTRAL AREA,3 ROOM,640,ROWELL ROAD,01 TO 03,84.0,8,1984,66 years 05 months,360000.0,2017,797,1,3,1.30743547948389,103.854713903431
301,1,CENTRAL AREA,3 ROOM,264,WATERLOO STREET,16 TO 18,68.0,5,1986,68 years 09 months,400000.0,2017,825,16,18,1.29900941828595,103.852284903161
302,1,CENTRAL AREA,3 ROOM,32,NEW MARKET ROAD,07 TO 09,66.0,17,1983,65 years 03 months,428000.0,2017,783,7,9,1.2848558843058,103.842599920236
303,1,CENTRAL AREA,3 ROOM,5,TANJONG PAGAR PLAZA,07 TO 09,59.0,5,1977,59 years 01 month,455000.0,2017,709,7,9,1.27624052001347,103.843006115698
304,1,CENTRAL AREA,3 ROOM,271,QUEEN STREET,16 TO 18,68.0,5,1979,61 years 02 months,470000.0,2017,734,16,18,1.30093267323152,103.853991004773
306,1,CENTRAL AREA,4 ROOM,232,BAIN STREET,16 TO 18,82.0,5,1980,62 years 04 months,685000.0,2017,748,16,18,1.29685311080014,103.853347534791
307,1,CENTRAL AREA,4 ROOM,1C,CANTONMENT ROAD,04 TO 06,93.0,19,2011,93 years,788000.0,2017,1116,4,6,1.27744909387079,103.841666679651
308,1,CENTRAL AREA,4 ROOM,1F,CANTONMENT ROAD,04 TO 06,95.0,19,2011,93 years,818000.0,2017,1116,4,6,1.27598699469414,103.841191762017
309,1,CENTRAL AREA,4 ROOM,1F,CANTONMENT ROAD,37 TO 39,95.0,19,2011,93 years,903000.0,2017,1116,37,39,1.27598699469414,103.841191762017
310,1,CENTRAL AREA,5 ROOM,1B,CANTONMENT ROAD,49 TO 51,105.0,20,2011,93 years,1108000.0,2017,1116,49,51,1.27779940676005,103.841403430465
311,1,CHOA CHU KANG,3 ROOM,111,TECK WHYE LANE,10 TO 12,73.0,8,1989,71 years 08 months,273000.0,2017,860,10,12,1.37787904560638,103.752103670331
312,1,CHOA CHU KANG,3 ROOM,111,TECK WHYE LANE,04 TO 06,73.0,8,1989,71 years 08 months,285000.0,2017,860,4,6,1.37787904560638,103.752103670331
313,1,CHOA CHU KANG,3 ROOM,114,TECK WHYE LANE,07 TO 09,73.0,8,1989,71 years 08 months,293000.0,2017,860,7,9,1.37850799248774,103.750707442454
314,1,CHOA CHU KANG,4 ROOM,460,CHOA CHU KANG AVENUE 4,04 TO 06,104.0,13,2000,82 years 03 months,316000.0,2017,987,4,6,1.37782264943043,103.735012354055
